run_number,subrun_number,event_number,signal_score,weight
15960,12,632,0.0044649662449955,0.954268991947174
18937,98,4902,0.0058329086750745,1.3966071551685102
18685,202,10146,0.0067343250848352,1.1922141165217397
16486,14,707,0.0124621465802192,0.9998800158500672
18748,323,16197,0.0104430373758077,0.9217900037765504
16347,16,821,0.0037005345802754,2.6542117393262856
16347,19,959,0.0033696764148771,2.690311742940657e-29
15593,143,7172,0.0022238004021346,0.7471910119056702
18242,75,3777,0.0027794176712632,0.6724530087178875
14148,154,7737,0.0052572349086403,1.3280400037765503
18685,96,4828,0.0019391995156183,0.8682889938354492
16410,96,4817,0.0252798423171043,0.5194069743156433
16272,293,14686,0.0044665583409368,1.0130939024432093
15593,136,6833,0.0033446212764829,1.7265508431173657
15593,155,7754,0.0012245429679751,1.100170016288757
18508,165,8265,0.0033601247705519,0.8940799832344055
15875,442,22133,0.0047829421237111,0.9985610246658324
18251,71,3578,0.0047234571538865,0.4508669972419739
14298,74,3731,0.0022053059656172,0.6076210141181946
16843,80,4005,0.0037661008536815,0.49977966148989594
16843,145,7265,0.0048575494438409,0.9463531051345342
18233,279,13998,0.0041734240949153,0.9835370182991028
16094,144,7216,0.0097087873145937,1.2606600522994995
16338,7,375,0.005602064076811,1.2459299564361572
15939,136,6820,0.020291605964303,1.0205899477005005
15969,364,18237,0.0084095811471343,0.5708479881286621
18615,15,764,0.0229265578091144,0.5169029831886292
18615,185,9299,0.0038839306216686,1.020990014076233
15429,11,571,0.5283632278442383,1.1666165166051172
18754,51,2565,0.4191452264785766,1.3135037422677982
18874,191,9586,0.6910370588302612,0.7379500269889832
15901,70,3548,0.0041073481552302,0.9657480120658876
17023,192,9602,0.0083973035216331,1.2349543983862077
18732,387,19375,0.3148410320281982,0.9021549820899964
15875,49,2500,0.0053384988568723,0.8779129981994629
17028,15,763,0.0149434767663478,1.0474799871444702
15946,441,22078,0.0023667069617658,0.6821732566372205
18740,230,11528,0.0026440070942044,1.2930041787093955
14135,7,363,0.0077718095853924,3.1544803990854575
17056,321,16068,0.0066469316370785,0.8090498459604873
18685,111,5560,0.0032147956080734,0.6437348705889008
16491,20,1011,0.0080402307212352,4.5988334280586075e-07
15348,228,11440,0.0045005967840552,0.818701982498169
18732,87,4380,0.0048558712005615,0.4878059923648834
16964,41,2070,0.0030431253835558,1.1994099617004397
18677,234,11708,0.00495370849967,1.157960057258606
18760,10,538,0.0046884138137102,1.1092000007629397
16295,72,3618,0.0041979160159826,1.087762248379818
16341,33,1686,0.005676832050085,0.5657280087471008
16341,140,7024,0.0231785736978054,1.019279956817627
18760,170,8530,0.0023405523970723,0.9732670187950134
15228,95,4766,0.0042463047429919,1.2078595277299087
15897,42,2109,0.0040536639280617,1.2132045780062133
16473,148,7421,0.011957018636167,1.0065399408340454
16446,259,12998,0.0025971108116209,1.0216399431228638
18687,88,4436,0.023213705047965,1.1093499660491943
18687,491,24591,0.004139956086874,1.2711900472640991
15801,375,18794,0.0073362221010029,0.8853387652715128
18048,333,16672,0.0032971939072012,0.963916003704071
16919,316,15850,0.1167351678013801,18.49944474584686
18743,215,10755,0.004510760307312,0.841588020324707
18265,38,1923,0.0121724866330623,1.1865700483322144
18929,7,377,0.0083258086815476,0.608568012714386
18268,54,2738,0.0030861659906804,1.203683314120724
