run_number,subrun_number,event_number,signal_score,weight
6482,114,5726,0.0017034190241247,0.951153
6482,114,5739,0.0018073698738589,1.00885
6668,10,538,0.0075611723586916,0.84302393812
6366,85,4289,0.0057699629105627,0.980691
6596,169,8467,0.0101518994197249,1.04659
6623,59,2989,0.0058941217139363,1.06717
6623,60,3007,0.011414797976613,1.16628726
6382,194,9728,0.0175365824252367,1.06166
6382,200,10010,0.3822433352470398,0.969738
6535,229,11493,0.0054908264428377,0.975989
6439,81,4063,0.0333563238382339,0.98822
6687,235,11795,0.271340936422348,0.8929
6546,44,2224,0.0050283018499612,0.980904
6599,85,4294,0.0048780557699501,1.00657
6675,6,322,0.0081273140385746,0.96835
6467,97,4854,0.0392728298902511,0.7012100376
6467,98,4940,0.0041459547355771,1.2336337024000001
6404,189,9499,0.0020701824687421,0.631398
6683,54,2714,0.0024903432931751,1.3531
6683,62,3139,0.0186793971806764,1.08775
6448,25,1260,0.0057408101856708,1.01185
6448,25,1270,0.0090035097673535,0.5727801929599999
6467,130,6550,0.0029840401839464,1.2759435834000001
6692,119,5991,0.004409251268953,1.0
6676,17,867,0.0050108046270906,1.13443
6676,17,890,0.0058185080997645,0.157733916886
6420,52,2642,0.0059045106172561,1.0187
6571,58,2934,0.0228691268712282,1.05772
6173,140,7010,0.0040134391747415,1.08094
6520,37,1891,0.002901031402871,0.808347
6457,133,6693,0.0041748252697288,1.447803423
6457,139,6990,0.0046322457492351,0.983458
6444,25,1284,0.1678626835346222,0.64821
6444,28,1426,0.0025935019366443,0.981852
6639,51,2569,0.3417144417762756,0.0026045795106
6600,50,2522,0.0020861807279288,0.236734
6577,106,5314,0.0039719734340906,1.2177104472
6367,36,1842,0.0043045473285019,0.526238
6690,65,3294,0.0033466245513409,1.0447
6690,72,3618,0.0077871289104223,0.977548
6605,46,2303,0.0091943498700857,0.041192221872
6605,46,2329,0.2152079492807388,0.943554
6599,46,2335,0.0045647961087524,0.877913
6425,104,5201,0.0038106637075543,0.970044
